"t","Region","Scenario","Demand"
2060,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22762.184280606
2060,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",10519.4601021072
2060,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",23115.2626242541
2060,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",28747.5814093321
2060,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",17525.1494438681
2060,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14595.559603553
2060,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",23340.7435642937
2060,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",23017.5627480834
2060,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",23081.8783136807
2060,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",23115.2626242541
2060,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",285365.340013512
2060,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",285361.641006938
2060,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",285415.569581161
2060,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",285365.340013512
2060,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",380035.917404787
2060,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",237813.371785119
2060,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",237863.876186177
2060,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",288359.078521016
2060,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",284195.819418707
2060,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",285257.33604056
2060,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",285365.340013513
2060,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",311459.854936433
2060,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",311459.854936433
2060,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",169604.113607304
2060,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",311459.854936433
2060,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",492234.571877886
2060,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",273316.277106589
2060,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",236368.65223222
2060,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",311717.754654828
2060,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",311091.332822102
2060,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",311448.17059144
2060,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",311459.854936433
2060,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",104569.561263485
2060,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",104569.561263485
2060,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",40586.4695146355
2060,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",104569.561263485
2060,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",152755.683333974
2060,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",90354.606873374
2060,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",74578.9483334474
2060,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",105067.012473832
2060,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",104086.356847855
2060,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",104547.663031158
2060,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",104569.561263484
2060,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",98897.8190333994
2060,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",98897.8190333994
2060,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",43834.4098960789
2060,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",98897.8190333994
2060,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",130340.641532899
2060,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",73754.5458695338
2060,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",59488.2867726708
2060,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",102695.495955137
2060,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",95732.913301206
2060,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",98722.5913788867
2060,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",98897.8190333994
2060,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",407577.297891852
2060,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",408975.177456368
2060,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",206536.393978945
2060,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",407577.297891852
2060,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",514059.197035423
2060,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",282581.714868383
2060,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",235819.003908827
2060,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",419795.353179748
2060,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",403378.174383646
2060,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",407031.801853615
2060,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",407577.297891852
2060,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",269905.350338374
2060,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",271722.364240906
2060,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",145357.34750214
2060,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",269905.350338374
2060,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",364871.719321447
2060,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",182058.911536813
2060,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",152960.2598882
2060,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",271076.536657329
2060,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",268713.346016138
2060,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",269843.058964719
2060,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",269905.350338374
2060,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",202134.554086587
2060,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",202262.879403351
2060,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",95534.1205013443
2060,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",202134.554086587
2060,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",264699.134302746
2060,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",151377.063718896
2060,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",127311.218934
2060,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",204427.123196743
2060,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",200063.502139644
2060,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",202031.781353699
2060,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",202134.554086587
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",436573.918060279
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",442854.010235805
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",178505.460757735
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",436573.918060279
2060,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",603213.376354242
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",321996.101892926
2060,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",252851.632455014
2060,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",460957.601214653
2060,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",421912.186581458
2060,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",435415.916777828
2060,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",436573.918060279
2060,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",60230.765671757
2060,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60230.765671757
2060,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24312.5212738589
2060,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",60230.765671757
2060,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",77542.7853388665
2060,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",48440.562653653
2060,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",40902.237919124
2060,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",60494.1463494314
2060,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",59974.3933257489
2060,"South Korea","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",60219.1538166572
2060,"South Korea","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",60230.7656717571
2060,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Baseline",97549.5173727525
2060,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",97549.5173727526
2060,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",38763.5550601202
2060,"United Kingdom","Ambitious-Baseline-Baseline-Baseline-USA Recycling",97549.5173727525
2060,"United Kingdom","Ambitious-Baseline-High Capacity-Baseline-Baseline",127034.644443615
2060,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Baseline",72183.2125966766
2060,"United Kingdom","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",57178.33070735
2060,"United Kingdom","Ambitious-Double LFP-Baseline-Baseline-Baseline",98436.3844781818
2060,"United Kingdom","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",97165.6073099639
2060,"United Kingdom","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",97510.8326528583
2060,"United Kingdom","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",97549.5173727526
2060,"United States","Ambitious-Baseline-Baseline-Baseline-Baseline",543553.663523339
2060,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",543553.663523339
2060,"United States","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",207582.221465358
2060,"United States","Ambitious-Baseline-Baseline-Baseline-USA Recycling",207582.221465358
2060,"United States","Ambitious-Baseline-High Capacity-Baseline-Baseline",662243.216451881
2060,"United States","Ambitious-Baseline-Low Capacity-Baseline-Baseline",378759.333388383
2060,"United States","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",314135.167468108
2060,"United States","Ambitious-Double LFP-Baseline-Baseline-Baseline",567648.915793316
2060,"United States","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",523726.339410956
2060,"United States","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",542466.906651845
2060,"United States","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",543553.663523339
2061,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Baseline",543122.985375613
2061,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",543804.679849693
2061,"ASEAN","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",273798.618857018
2061,"ASEAN","Ambitious-Baseline-Baseline-Baseline-USA Recycling",543122.985375613
2061,"ASEAN","Ambitious-Baseline-High Capacity-Baseline-Baseline",798300.788451932
2061,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Baseline",434410.897807576
2061,"ASEAN","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",360518.20153535
2061,"ASEAN","Ambitious-Double LFP-Baseline-Baseline-Baseline",577140.268611351
2061,"ASEAN","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",524007.200746331
2061,"ASEAN","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",541205.082337025
2061,"ASEAN","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",543122.985375612
2061,"Africa","Ambitious-Baseline-Baseline-Baseline-Baseline",290601.798685078
2061,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",296627.09295323
2061,"Africa","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",151518.777988015
2061,"Africa","Ambitious-Baseline-Baseline-Baseline-USA Recycling",290601.798685078
2061,"Africa","Ambitious-Baseline-High Capacity-Baseline-Baseline",414876.057294909
2061,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Baseline",217416.821579364
2061,"Africa","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",178225.169913815
2061,"Africa","Ambitious-Double LFP-Baseline-Baseline-Baseline",296928.475987469
2061,"Africa","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",284438.509722803
2061,"Africa","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",290308.745484241
2061,"Africa","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",290601.798685078
2061,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Baseline",46374.5760478095
2061,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",46374.5760478095
2061,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",14619.118824456
2061,"Australia/NZ","Ambitious-Baseline-Baseline-Baseline-USA Recycling",46374.5760478095
2061,"Australia/NZ","Ambitious-Baseline-High Capacity-Baseline-Baseline",60923.1549988602
2061,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Baseline",34427.1341000512
2061,"Australia/NZ","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",26479.5766454506
2061,"Australia/NZ","Ambitious-Double LFP-Baseline-Baseline-Baseline",48621.6988724314
2061,"Australia/NZ","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",46067.9041581979
2061,"Australia/NZ","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",46275.7478137223
2061,"Australia/NZ","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",46374.5760478096
2061,"Brazil","Ambitious-Baseline-Baseline-Baseline-Baseline",162176.226061888
2061,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",162176.226061888
2061,"Brazil","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",79171.5390471275
2061,"Brazil","Ambitious-Baseline-Baseline-Baseline-USA Recycling",162176.226061888
2061,"Brazil","Ambitious-Baseline-High Capacity-Baseline-Baseline",234910.564879278
2061,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Baseline",126320.208199488
2061,"Brazil","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",104189.53433731
2061,"Brazil","Ambitious-Double LFP-Baseline-Baseline-Baseline",178531.416043017
2061,"Brazil","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",148354.869242502
2061,"Brazil","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",161418.461723153
2061,"Brazil","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",162176.226061888
2061,"Canada","Ambitious-Baseline-Baseline-Baseline-Baseline",64897.3399671313
2061,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",64897.3399671313
2061,"Canada","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",26126.3300919998
2061,"Canada","Ambitious-Baseline-Baseline-Baseline-USA Recycling",64897.3399671313
2061,"Canada","Ambitious-Baseline-High Capacity-Baseline-Baseline",81888.186050015
2061,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Baseline",48323.064365215
2061,"Canada","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",40838.3626853423
2061,"Canada","Ambitious-Double LFP-Baseline-Baseline-Baseline",67699.2875705588
2061,"Canada","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",62577.1357975372
2061,"Canada","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",64769.457457239
2061,"Canada","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",64897.3399671315
2061,"China","Ambitious-Baseline-Baseline-Baseline-Baseline",591618.336006473
2061,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",591618.336006473
2061,"China","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",591618.336006473
2061,"China","Ambitious-Baseline-Baseline-Baseline-USA Recycling",591618.336006473
2061,"China","Ambitious-Baseline-High Capacity-Baseline-Baseline",836649.383737763
2061,"China","Ambitious-Baseline-Low Capacity-Baseline-Baseline",503923.107466888
2061,"China","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",503923.107466888
2061,"China","Ambitious-Double LFP-Baseline-Baseline-Baseline",660328.413716972
2061,"China","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",541904.576067106
2061,"China","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",588161.508265911
2061,"China","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",591618.336006473
2061,"EFTA","Ambitious-Baseline-Baseline-Baseline-Baseline",23177.4076743609
2061,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",22825.2049368545
2061,"EFTA","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",10485.628541566
2061,"EFTA","Ambitious-Baseline-Baseline-Baseline-USA Recycling",23177.4076743609
2061,"EFTA","Ambitious-Baseline-High Capacity-Baseline-Baseline",28812.6680952999
2061,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Baseline",17575.6026666326
2061,"EFTA","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",14623.5598832179
2061,"EFTA","Ambitious-Double LFP-Baseline-Baseline-Baseline",23402.2480308566
2061,"EFTA","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",23079.3909315602
2061,"EFTA","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",23143.3492049805
2061,"EFTA","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",23177.4076743609
2061,"European Union","Ambitious-Baseline-Baseline-Baseline-Baseline",280149.179485515
2061,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",280140.531161502
2061,"European Union","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",280201.099032464
2061,"European Union","Ambitious-Baseline-Baseline-Baseline-USA Recycling",280149.179485515
2061,"European Union","Ambitious-Baseline-High Capacity-Baseline-Baseline",372252.899425579
2061,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Baseline",233909.880876518
2061,"European Union","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",233970.409465077
2061,"European Union","Ambitious-Double LFP-Baseline-Baseline-Baseline",283018.911456981
2061,"European Union","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",279004.933449373
2061,"European Union","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",280040.822599344
2061,"European Union","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",280149.179485517
2061,"India","Ambitious-Baseline-Baseline-Baseline-Baseline",311888.421261079
2061,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",311888.421261079
2061,"India","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",166890.48082065
2061,"India","Ambitious-Baseline-Baseline-Baseline-USA Recycling",311888.421261079
2061,"India","Ambitious-Baseline-High Capacity-Baseline-Baseline",492713.253904925
2061,"India","Ambitious-Baseline-Low Capacity-Baseline-Baseline",273688.161442468
2061,"India","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",235735.811436319
2061,"India","Ambitious-Double LFP-Baseline-Baseline-Baseline",312145.690119239
2061,"India","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",311514.08401049
2061,"India","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",311876.705317482
2061,"India","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",311888.421261079
2061,"Japan","Ambitious-Baseline-Baseline-Baseline-Baseline",104009.062820547
2061,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",104009.062820547
2061,"Japan","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",39995.9441105824
2061,"Japan","Ambitious-Baseline-Baseline-Baseline-USA Recycling",104009.062820547
2061,"Japan","Ambitious-Baseline-High Capacity-Baseline-Baseline",151789.730760661
2061,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Baseline",89914.6506260629
2061,"Japan","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",74237.913213998
2061,"Japan","Ambitious-Double LFP-Baseline-Baseline-Baseline",104501.230930475
2061,"Japan","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",103522.116427099
2061,"Japan","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",103987.174907424
2061,"Japan","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",104009.062820547
2061,"Mexico","Ambitious-Baseline-Baseline-Baseline-Baseline",98416.5454670847
2061,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",98416.5454670847
2061,"Mexico","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",42280.0192113904
2061,"Mexico","Ambitious-Baseline-Baseline-Baseline-USA Recycling",98416.5454670847
2061,"Mexico","Ambitious-Baseline-High Capacity-Baseline-Baseline",129684.106164087
2061,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Baseline",73421.5066130525
2061,"Mexico","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",58892.6376480104
2061,"Mexico","Ambitious-Double LFP-Baseline-Baseline-Baseline",102170.602032162
2061,"Mexico","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",95282.2430731926
2061,"Mexico","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",98242.669218187
2061,"Mexico","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",98416.5454670848
2061,"Middle East","Ambitious-Baseline-Baseline-Baseline-Baseline",404396.394581434
2061,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",405843.910201005
2061,"Middle East","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",197746.371924437
2061,"Middle East","Ambitious-Baseline-Baseline-Baseline-USA Recycling",404396.394581434
2061,"Middle East","Ambitious-Baseline-High Capacity-Baseline-Baseline",509973.227330914
2061,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Baseline",280467.646295474
2061,"Middle East","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",232389.23665371
2061,"Middle East","Ambitious-Double LFP-Baseline-Baseline-Baseline",416463.318764415
2061,"Middle East","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",400245.801193137
2061,"Middle East","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",403854.592144138
2061,"Middle East","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",404396.394581434
2061,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Baseline",267539.910438039
2061,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",269521.837646627
2061,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",138353.451056455
2061,"Other Asia Pacific","Ambitious-Baseline-Baseline-Baseline-USA Recycling",267539.910438039
2061,"Other Asia Pacific","Ambitious-Baseline-High Capacity-Baseline-Baseline",361740.848924431
2061,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Baseline",180462.870789598
2061,"Other Asia Pacific","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",150224.99366439
2061,"Other Asia Pacific","Ambitious-Double LFP-Baseline-Baseline-Baseline",268692.357743848
2061,"Other Asia Pacific","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",266359.496431276
2061,"Other Asia Pacific","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",267479.129809551
2061,"Other Asia Pacific","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",267539.910438039
2061,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Baseline",199346.522004632
2061,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",199479.556332448
2061,"Other Europe","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",90595.5092146562
2061,"Other Europe","Ambitious-Baseline-Baseline-Baseline-USA Recycling",199346.522004632
2061,"Other Europe","Ambitious-Baseline-High Capacity-Baseline-Baseline",260932.679393819
2061,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Baseline",149509.304251288
2061,"Other Europe","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",124915.694681958
2061,"Other Europe","Ambitious-Double LFP-Baseline-Baseline-Baseline",201591.556811702
2061,"Other Europe","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",197305.369603967
2061,"Other Europe","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",199245.4263111
2061,"Other Europe","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",199346.522004632
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Baseline",430845.543860974
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",437333.310506152
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",166780.090025298
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Baseline-Baseline-USA Recycling",430845.543860974
2061,"Other Latin America and Caribbean","Ambitious-Baseline-High Capacity-Baseline-Baseline",595450.007853639
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Baseline",317643.20928781
2061,"Other Latin America and Caribbean","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",246805.483869205
2061,"Other Latin America and Caribbean","Ambitious-Double LFP-Baseline-Baseline-Baseline",454717.614654572
2061,"Other Latin America and Caribbean","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",416559.014232177
2061,"Other Latin America and Caribbean","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",429711.718855067
2061,"Other Latin America and Caribbean","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",430845.543860974
2061,"South Korea","Ambitious-Baseline-Baseline-Baseline-Baseline",60328.7215043649
2061,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",60328.7215043649
2061,"South Korea","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",24525.0590321641
2061,"South Korea","Ambitious-Baseline-Baseline-Baseline-USA Recycling",60328.7215043649
2061,"South Korea","Ambitious-Baseline-High Capacity-Baseline-Baseline",77631.5361704546
2061,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Baseline",48645.5109018625
2061,"South Korea","Ambitious-Baseline-Low Capacity-Baseline-Recycling Medium",41089.3542087381
2061,"South Korea","Ambitious-Double LFP-Baseline-Baseline-Baseline",60590.4584781849
2061,"South Korea","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",60069.0974612028
