"Powertrain","Country","chemistry","share_units","year"
"BEV","Lithuania","LFP",0.0223375487723898,2043
"BEV","Lithuania","LFP",0.0220711644045012,2044
"BEV","Lithuania","LFP",0.021780254238354,2045
"BEV","Lithuania","LFP",0.0214687150259107,2046
"BEV","Lithuania","LFP",0.0211400876374948,2047
"BEV","Lithuania","LFP",0.0207975621751434,2048
"BEV","Lithuania","LFP",0.020443990707807,2049
"BEV","Lithuania","LFP",0.020081905354026,2050
"BEV","Lithuania","LFP",0.020081905354026,2051
"BEV","Lithuania","LFP",0.020081905354026,2052
"BEV","Lithuania","LFP",0.020081905354026,2053
"BEV","Lithuania","LFP",0.020081905354026,2054
"BEV","Lithuania","LFP",0.020081905354026,2055
"BEV","Lithuania","LFP",0.020081905354026,2056
"BEV","Lithuania","LFP",0.020081905354026,2057
"BEV","Lithuania","LFP",0.020081905354026,2058
"BEV","Lithuania","LFP",0.020081905354026,2059
"BEV","Lithuania","LFP",0.020081905354026,2060
"BEV","Lithuania","LFP",0.020081905354026,2061
"BEV","Lithuania","LFP",0.020081905354026,2062
"BEV","Lithuania","LFP",0.020081905354026,2063
"BEV","Lithuania","LFP",0.020081905354026,2064
"BEV","Lithuania","LFP",0.020081905354026,2065
"BEV","Lithuania","LFP",0.020081905354026,2066
"BEV","Lithuania","LFP",0.020081905354026,2067
"BEV","Lithuania","LFP",0.020081905354026,2068
"BEV","Lithuania","LFP",0.020081905354026,2069
"BEV","Lithuania","LFP",0.020081905354026,2070
"BEV","Lithuania","NMC 622",0.44579169226241,2022
"BEV","Lithuania","NMC 622",0.405438686235527,2023
"BEV","Lithuania","NMC 622",0.383261655932855,2024
"BEV","Lithuania","NMC 622",0.352270499850004,2025
"BEV","Lithuania","NMC 622",0.330037663227408,2026
"BEV","Lithuania","NMC 622",0.317184359106904,2027
"BEV","Lithuania","NMC 622",0.303560450064455,2028
"BEV","Lithuania","NMC 622",0.290692074729815,2029
"BEV","Lithuania","NMC 622",0.277587991074283,2030
"BEV","Lithuania","NMC 622",0.260783077363788,2031
"BEV","Lithuania","NMC 622",0.243792850675144,2032
"BEV","Lithuania","NMC 622",0.225676926166685,2033
"BEV","Lithuania","NMC 622",0.206662934942349,2034
"BEV","Lithuania","NMC 622",0.187757691341889,2035
"BEV","Lithuania","NMC 622",0.170564343503918,2036
"BEV","Lithuania","NMC 622",0.154384493053638,2037
"BEV","Lithuania","NMC 622",0.138321385060143,2038
"BEV","Lithuania","NMC 622",0.122065535337254,2039
"BEV","Lithuania","NMC 622",0.106017993875807,2040
"BEV","Lithuania","NMC 622",0.0939507592487232,2041
"BEV","Lithuania","NMC 622",0.0831118715256918,2042
"BEV","Lithuania","NMC 622",0.0734078137257543,2043
"BEV","Lithuania","NMC 622",0.0647450498622304,2044
"BEV","Lithuania","NMC 622",0.0570320282257755,2045
"BEV","Lithuania","NMC 622",0.0501806717533429,2046
"BEV","Lithuania","NMC 622",0.0441074297130725,2047
"BEV","Lithuania","NMC 622",0.0387339641705564,2048
"BEV","Lithuania","NMC 622",0.0339875404825518,2049
"BEV","Lithuania","NMC 622",0.0298011845357607,2050
"BEV","Lithuania","NMC 622",0.0298011845357607,2051
"BEV","Lithuania","NMC 622",0.0298011845357607,2052
"BEV","Lithuania","NMC 622",0.0298011845357607,2053
"BEV","Lithuania","NMC 622",0.0298011845357607,2054
"BEV","Lithuania","NMC 622",0.0298011845357607,2055
"BEV","Lithuania","NMC 622",0.0298011845357607,2056
"BEV","Lithuania","NMC 622",0.0298011845357607,2057
"BEV","Lithuania","NMC 622",0.0298011845357607,2058
"BEV","Lithuania","NMC 622",0.0298011845357607,2059
"BEV","Lithuania","NMC 622",0.0298011845357607,2060
"BEV","Lithuania","NMC 622",0.0298011845357607,2061
"BEV","Lithuania","NMC 622",0.0298011845357607,2062
"BEV","Lithuania","NMC 622",0.0298011845357607,2063
"BEV","Lithuania","NMC 622",0.0298011845357607,2064
"BEV","Lithuania","NMC 622",0.0298011845357607,2065
"BEV","Lithuania","NMC 622",0.0298011845357607,2066
"BEV","Lithuania","NMC 622",0.0298011845357607,2067
"BEV","Lithuania","NMC 622",0.0298011845357607,2068
"BEV","Lithuania","NMC 622",0.0298011845357607,2069
"BEV","Lithuania","NMC 622",0.0298011845357607,2070
"BEV","Lithuania","NMC 532",0.222318220618925,2022
"BEV","Lithuania","NMC 532",0.259386662291182,2023
"BEV","Lithuania","NMC 532",0.223154071794895,2024
"BEV","Lithuania","NMC 532",0.1745076251719,2025
"BEV","Lithuania","NMC 532",0.127327545116201,2026
"BEV","Lithuania","NMC 532",0.108888239802403,2027
"BEV","Lithuania","NMC 532",0.0907035879635122,2028
"BEV","Lithuania","NMC 532",0.0756038709472906,2029
"BEV","Lithuania","NMC 532",0.0623266676034831,2030
"BEV","Lithuania","NMC 532",0.0547663165756625,2031
"BEV","Lithuania","NMC 532",0.0497224592406797,2032
"BEV","Lithuania","NMC 532",0.046741313139813,2033
"BEV","Lithuania","NMC 532",0.0440643674614976,2034
"BEV","Lithuania","NMC 532",0.0404133229732604,2035
"BEV","Lithuania","NMC 532",0.0387678926036104,2036
"BEV","Lithuania","NMC 532",0.0366919115810542,2037
"BEV","Lithuania","NMC 532",0.0346497622633934,2038
"BEV","Lithuania","NMC 532",0.0323954935134789,2039
"BEV","Lithuania","NMC 532",0.0298921327651664,2040
"BEV","Lithuania","NMC 532",0.0279578048810131,2041
"BEV","Lithuania","NMC 532",0.0261030522315843,2042
"BEV","Lithuania","NMC 532",0.0243330178839638,2043
"BEV","Lithuania","NMC 532",0.0226509129026975,2044
"BEV","Lithuania","NMC 532",0.0210583050271202,2045
"BEV","Lithuania","NMC 532",0.0195553917823303,2046
"BEV","Lithuania","NMC 532",0.018141252001624,2047
"BEV","Lithuania","NMC 532",0.0168140721610403,2048
"BEV","Lithuania","NMC 532",0.0155713459418538,2049
"BEV","Lithuania","NMC 532",0.0144100469957763,2050
"BEV","Lithuania","NMC 532",0.0144100469957763,2051
"BEV","Lithuania","NMC 532",0.0144100469957763,2052
"BEV","Lithuania","NMC 532",0.0144100469957763,2053
"BEV","Lithuania","NMC 532",0.0144100469957763,2054
"BEV","Lithuania","NMC 532",0.0144100469957763,2055
"BEV","Lithuania","NMC 532",0.0144100469957763,2056
"BEV","Lithuania","NMC 532",0.0144100469957763,2057
"BEV","Lithuania","NMC 532",0.0144100469957763,2058
"BEV","Lithuania","NMC 532",0.0144100469957763,2059
"BEV","Lithuania","NMC 532",0.0144100469957763,2060
"BEV","Lithuania","NMC 532",0.0144100469957763,2061
"BEV","Lithuania","NMC 532",0.0144100469957763,2062
"BEV","Lithuania","NMC 532",0.0144100469957763,2063
"BEV","Lithuania","NMC 532",0.0144100469957763,2064
"BEV","Lithuania","NMC 532",0.0144100469957763,2065
"BEV","Lithuania","NMC 532",0.0144100469957763,2066
"BEV","Lithuania","NMC 532",0.0144100469957763,2067
"BEV","Lithuania","NMC 532",0.0144100469957763,2068
"BEV","Lithuania","NMC 532",0.0144100469957763,2069
"BEV","Lithuania","NMC 532",0.0144100469957763,2070
"BEV","Lithuania","NMC 811",0.112253163782474,2022
"BEV","Lithuania","NMC 811",0.114901386910295,2023
"BEV","Lithuania","NMC 811",0.138336539705716,2024
"BEV","Lithuania","NMC 811",0.170115883359784,2025
"BEV","Lithuania","NMC 811",0.19796375251714,2026
"BEV","Lithuania","NMC 811",0.210845179339871,2027
"BEV","Lithuania","NMC 811",0.224088729168045,2028
"BEV","Lithuania","NMC 811",0.235305573344432,2029
"BEV","Lithuania","NMC 811",0.245950402743895,2030
"BEV","Lithuania","NMC 811",0.255549513389095,2031
"BEV","Lithuania","NMC 811",0.264339676221486,2032
"BEV","Lithuania","NMC 811",0.272633255207828,2033
"BEV","Lithuania","NMC 811",0.281218137003437,2034
"BEV","Lithuania","NMC 811",0.290110246637644,2035
"BEV","Lithuania","NMC 811",0.297507583491795,2036
"BEV","Lithuania","NMC 811",0.304660497886847,2037
"BEV","Lithuania","NMC 811",0.311723294456398,2038
"BEV","Lithuania","NMC 811",0.318898081523226,2039
"BEV","Lithuania","NMC 811",0.326122493394005,2040
"BEV","Lithuania","NMC 811",0.331624099137857,2041
"BEV","Lithuania","NMC 811",0.336630504571396,2042
"BEV","Lithuania","NMC 811",0.341175088597054,2043
"BEV","Lithuania","NMC 811",0.345291756281017,2044
"BEV","Lithuania","NMC 811",0.349014181366496,2045
"BEV","Lithuania","NMC 811",0.352375207825551,2046
"BEV","Lithuania","NMC 811",0.355406398258383,2047
"BEV","Lithuania","NMC 811",0.358137712028623,2048
"BEV","Lithuania","NMC 811",0.360597293873229,2049
"BEV","Lithuania","NMC 811",0.362811353543369,2050
"BEV","Lithuania","NMC 811",0.362811353543369,2051
"BEV","Lithuania","NMC 811",0.362811353543369,2052
"BEV","Lithuania","NMC 811",0.362811353543369,2053
"BEV","Lithuania","NMC 811",0.362811353543369,2054
"BEV","Lithuania","NMC 811",0.362811353543369,2055
"BEV","Lithuania","NMC 811",0.362811353543369,2056
"BEV","Lithuania","NMC 811",0.362811353543369,2057
"BEV","Lithuania","NMC 811",0.362811353543369,2058
"BEV","Lithuania","NMC 811",0.362811353543369,2059
"BEV","Lithuania","NMC 811",0.362811353543369,2060
"BEV","Lithuania","NMC 811",0.362811353543369,2061
"BEV","Lithuania","NMC 811",0.362811353543369,2062
"BEV","Lithuania","NMC 811",0.362811353543369,2063
"BEV","Lithuania","NMC 811",0.362811353543369,2064
"BEV","Lithuania","NMC 811",0.362811353543369,2065
"BEV","Lithuania","NMC 811",0.362811353543369,2066
"BEV","Lithuania","NMC 811",0.362811353543369,2067
"BEV","Lithuania","NMC 811",0.362811353543369,2068
"BEV","Lithuania","NMC 811",0.362811353543369,2069
"BEV","Lithuania","NMC 811",0.362811353543369,2070
"BEV","Lithuania","NMC 721",0.163958641063516,2022
"BEV","Lithuania","NMC 721",0.167826675162865,2023
"BEV","Lithuania","NMC 721",0.20205640799159,2024
"BEV","Lithuania","NMC 721",0.248473790128885,2025
"BEV","Lithuania","NMC 721",0.289148802125897,2026
"BEV","Lithuania","NMC 721",0.307963605786191,2027
"BEV","Lithuania","NMC 721",0.327307331695708,2028
"BEV","Lithuania","NMC 721",0.343690821177979,2029
"BEV","Lithuania","NMC 721",0.35923881736694,2030
"BEV","Lithuania","NMC 721",0.37325942118578,2031
"BEV","Lithuania","NMC 721",0.386098463794134,2032
"BEV","Lithuania","NMC 721",0.398212188649042,2033
"BEV","Lithuania","NMC 721",0.41075139472101,2034
"BEV","Lithuania","NMC 721",0.423739342344808,2035
"BEV","Lithuania","NMC 721",0.434544002607623,2036
"BEV","Lithuania","NMC 721",0.444991655790289,2037
"BEV","Lithuania","NMC 721",0.455307681536304,2038
"BEV","Lithuania","NMC 721",0.465787282268777,2039
"BEV","Lithuania","NMC 721",0.476339365728192,2040
"BEV","Lithuania","NMC 721",0.484375092927625,2041
"BEV","Lithuania","NMC 721",0.491687523186488,2042
"BEV","Lithuania","NMC 721",0.498325410226267,2043
"BEV","Lithuania","NMC 721",0.504338276291054,2044
"BEV","Lithuania","NMC 721",0.509775305751164,2045
"BEV","Lithuania","NMC 721",0.514684471000823,2046
"BEV","Lithuania","NMC 721",0.519111872843456,2047
"BEV","Lithuania","NMC 721",0.523101270371301,2048
"BEV","Lithuania","NMC 721",0.526693772205882,2049
"BEV","Lithuania","NMC 721",0.52992766069969,2050
"BEV","Lithuania","NMC 721",0.52992766069969,2051
"BEV","Lithuania","NMC 721",0.52992766069969,2052
"BEV","Lithuania","NMC 721",0.52992766069969,2053
"BEV","Lithuania","NMC 721",0.52992766069969,2054
"BEV","Lithuania","NMC 721",0.52992766069969,2055
"BEV","Lithuania","NMC 721",0.52992766069969,2056
"BEV","Lithuania","NMC 721",0.52992766069969,2057
"BEV","Lithuania","NMC 721",0.52992766069969,2058
"BEV","Lithuania","NMC 721",0.52992766069969,2059
"BEV","Lithuania","NMC 721",0.52992766069969,2060
"BEV","Lithuania","NMC 721",0.52992766069969,2061
"BEV","Lithuania","NMC 721",0.52992766069969,2062
"BEV","Lithuania","NMC 721",0.52992766069969,2063
"BEV","Lithuania","NMC 721",0.52992766069969,2064
"BEV","Lithuania","NMC 721",0.52992766069969,2065
"BEV","Lithuania","NMC 721",0.52992766069969,2066
"BEV","Lithuania","NMC 721",0.52992766069969,2067
"BEV","Lithuania","NMC 721",0.52992766069969,2068
"BEV","Lithuania","NMC 721",0.52992766069969,2069
"BEV","Lithuania","NMC 721",0.52992766069969,2070
"BEV","Lithuania","NMCA 89:4:4:3",0.0132939438700148,2022
"BEV","Lithuania","NMCA 89:4:4:3",0.0136075682564485,2023
"BEV","Lithuania","NMCA 89:4:4:3",0.0163829519993181,2024
"BEV","Lithuania","NMCA 89:4:4:3",0.0201465235239637,2025
"BEV","Lithuania","NMCA 89:4:4:3",0.0234444974696673,2026
"BEV","Lithuania","NMCA 89:4:4:3",0.0249700220907722,2027
"BEV","Lithuania","NMCA 89:4:4:3",0.026538432299652,2028
"BEV","Lithuania","NMCA 89:4:4:3",0.027866823338755,2029
"BEV","Lithuania","NMCA 89:4:4:3",0.0291274716784006,2030
"BEV","Lithuania","NMCA 89:4:4:3",0.0302642773934416,2031
"BEV","Lithuania","NMCA 89:4:4:3",0.031305280848173,2032
"BEV","Lithuania","NMCA 89:4:4:3",0.0322874747553277,2033
"BEV","Lithuania","NMCA 89:4:4:3",0.0333041671395414,2034
"BEV","Lithuania","NMCA 89:4:4:3",0.0343572439739034,2035
"BEV","Lithuania","NMCA 89:4:4:3",0.0352332975087261,2036
"BEV","Lithuania","NMCA 89:4:4:3",0.036080404523537,2037
"BEV","Lithuania","NMCA 89:4:4:3",0.0369168390434841,2038
"BEV","Lithuania","NMCA 89:4:4:3",0.0377665364001711,2039
"BEV","Lithuania","NMCA 89:4:4:3",0.0386221107347182,2040
"BEV","Lithuania","NMCA 89:4:4:3",0.0392736561833209,2041
"BEV","Lithuania","NMCA 89:4:4:3",0.0398665559340395,2042
"BEV","Lithuania","NMCA 89:4:4:3",0.0404047629913189,2043
"BEV","Lithuania","NMCA 89:4:4:3",0.0408922926722476,2044
"BEV","Lithuania","NMCA 89:4:4:3",0.041333132898743,2045
"BEV","Lithuania","NMCA 89:4:4:3",0.041731173324391,2046
"BEV","Lithuania","NMCA 89:4:4:3",0.042090151852172,2047
"BEV","Lithuania","NMCA 89:4:4:3",0.0424136165165919,2048
"BEV","Lithuania","NMCA 89:4:4:3",0.0427049004491255,2049
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2050
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2051
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2052
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2053
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2054
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2055
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2056
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2057
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2058
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2059
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2060
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2061
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2062
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2063
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2064
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2065
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2066
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2067
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2068
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2069
"BEV","Lithuania","NMCA 89:4:4:3",0.0429671076242992,2070
"BEV","Luxembourg","NMC 111",0.0283296203588576,2022
"BEV","Luxembourg","NMC 111",0.0204475679534533,2023
"BEV","Luxembourg","NMC 111",0.0151445149878103,2024
"BEV","Luxembourg","NMC 111",0.0120205034813906,2025
"BEV","Luxembourg","NMC 111",0.0091244620073146,2026
"BEV","Luxembourg","NMC 111",0.00695699091495362,2027
"BEV","Luxembourg","NMC 111",0.00440505634980042,2028
"BEV","Luxembourg","NMC 111",0.00364472349923421,2029
"BEV","Luxembourg","NMC 111",0.00288334285444101,2030
"BEV","Luxembourg","NMC 111",0.00229805025114594,2031
"BEV","Luxembourg","NMC 111",0.00175299963222239,2032
"BEV","Luxembourg","NMC 111",0.00126337396807917,2033
"BEV","Luxembourg","NMC 111",0.000775064375712289,2034
"BEV","Luxembourg","NMC 111",0.000577030533890963,2035
"BEV","Luxembourg","NMC 111",0.000459153225603845,2036
"BEV","Luxembourg","NMC 111",0.000348443350103738,2037
"BEV","Luxembourg","NMC 111",0.000245089183014555,2038
"BEV","Luxembourg","NMC 111",0.000148237147042552,2039
"BEV","Luxembourg","NMC 111",5.49828217701133e-05,2040
"BEV","Luxembourg","NMC 111",3.54059382437112e-05,2041
"BEV","Luxembourg","NMC 111",2.27737805607636e-05,2042
"BEV","Luxembourg","NMC 111",1.46337533554181e-05,2043
"BEV","Luxembourg","NMC 111",9.39473425870107e-06,2044
"BEV","Luxembourg","NMC 111",6.02647562675846e-06,2045
"BEV","Luxembourg","NMC 111",3.86304854898998e-06,2046
"BEV","Luxembourg","NMC 111",2.47467761035873e-06,2047
"BEV","Luxembourg","NMC 111",1.58437909599247e-06,2048
"BEV","Luxembourg","NMC 111",1.01386164338666e-06,2049
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2050
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2051
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2052
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2053
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2054
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2055
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2056
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2057
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2058
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2059
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2060
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2061
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2062
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2063
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2064
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2065
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2066
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2067
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2068
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2069
"BEV","Luxembourg","NMC 111",6.48487480778936e-07,2070
"BEV","Luxembourg","LMO",0.000146156094709149,2022
"BEV","Luxembourg","LMO",0.000144407960265313,2023
"BEV","Luxembourg","LMO",0.00012282568597003,2024
"BEV","Luxembourg","LMO",0.000112739342596753,2025
"BEV","Luxembourg","LMO",9.34640213680769e-05,2026
"BEV","Luxembourg","LMO",8.05687622670917e-05,2027
"BEV","Luxembourg","LMO",6.98578698919948e-05,2028
"BEV","Luxembourg","LMO",6.82192638735285e-05,2029
"BEV","Luxembourg","LMO",6.33667571555914e-05,2030
"BEV","Luxembourg","LMO",6.24428176874824e-05,2031
"BEV","Luxembourg","LMO",6.08156779544557e-05,2032
"BEV","Luxembourg","LMO",6.0565909921328e-05,2033
"BEV","Luxembourg","LMO",5.95505194832382e-05,2034
"BEV","Luxembourg","LMO",5.47858833295502e-05,2035
"BEV","Luxembourg","LMO",5.31712264769785e-05,2036
"BEV","Luxembourg","LMO",5.24089777121081e-05,2037
"BEV","Luxembourg","LMO",5.18205003152826e-05,2038
"BEV","Luxembourg","LMO",5.13152162405284e-05,2039
"BEV","Luxembourg","LMO",5.0766585503381e-05,2040
"BEV","Luxembourg","LMO",4.97780965754765e-05,2041
"BEV","Luxembourg","LMO",4.87538098010014e-05,2042
"BEV","Luxembourg","LMO",4.77024194272977e-05,2043
"BEV","Luxembourg","LMO",4.66316115335747e-05,2044
"BEV","Luxembourg","LMO",4.55481327196485e-05,2045
"BEV","Luxembourg","LMO",4.4457863471488e-05,2046
"BEV","Luxembourg","LMO",4.33658935403988e-05,2047
"BEV","Luxembourg","LMO",4.22765970573501e-05,2048
"BEV","Luxembourg","LMO",4.1193705570622e-05,2049
"BEV","Luxembourg","LMO",4.0120377663465e-05,2050
"BEV","Luxembourg","LMO",4.0120377663465e-05,2051
"BEV","Luxembourg","LMO",4.0120377663465e-05,2052
"BEV","Luxembourg","LMO",4.0120377663465e-05,2053
"BEV","Luxembourg","LMO",4.0120377663465e-05,2054
"BEV","Luxembourg","LMO",4.0120377663465e-05,2055
"BEV","Luxembourg","LMO",4.0120377663465e-05,2056
"BEV","Luxembourg","LMO",4.0120377663465e-05,2057
"BEV","Luxembourg","LMO",4.0120377663465e-05,2058
"BEV","Luxembourg","LMO",4.0120377663465e-05,2059
"BEV","Luxembourg","LMO",4.0120377663465e-05,2060
"BEV","Luxembourg","LMO",4.0120377663465e-05,2061
"BEV","Luxembourg","LMO",4.0120377663465e-05,2062
"BEV","Luxembourg","LMO",4.0120377663465e-05,2063
"BEV","Luxembourg","LMO",4.0120377663465e-05,2064
"BEV","Luxembourg","LMO",4.0120377663465e-05,2065
"BEV","Luxembourg","LMO",4.0120377663465e-05,2066
"BEV","Luxembourg","LMO",4.0120377663465e-05,2067
"BEV","Luxembourg","LMO",4.0120377663465e-05,2068
"BEV","Luxembourg","LMO",4.0120377663465e-05,2069
"BEV","Luxembourg","LMO",4.0120377663465e-05,2070
"BEV","Luxembourg","LFP",0.0119847997661502,2022
"BEV","Luxembourg","LFP",0.0139856556191459,2023
"BEV","Luxembourg","LFP",0.0155132630323086,2024
"BEV","Luxembourg","LFP",0.0153518166368094,2025
"BEV","Luxembourg","LFP",0.0151901821027749,2026
"BEV","Luxembourg","LFP",0.0151136168846265,2027
"BEV","Luxembourg","LFP",0.0150333957175268,2028
"BEV","Luxembourg","LFP",0.0147466719748565,2029
"BEV","Luxembourg","LFP",0.0144051897673453,2030
"BEV","Luxembourg","LFP",0.0143748261069625,2031
"BEV","Luxembourg","LFP",0.0141748184186827,2032
"BEV","Luxembourg","LFP",0.0141594755679346,2033
"BEV","Luxembourg","LFP",0.0140454957399009,2034
"BEV","Luxembourg","LFP",0.0137982433529453,2035
"BEV","Luxembourg","LFP",0.0136049180327795,2036
"BEV","Luxembourg","LFP",0.0134466561344389,2037
"BEV","Luxembourg","LFP",0.0133369699328126,2038
"BEV","Luxembourg","LFP",0.0132928437899678,2039
"BEV","Luxembourg","LFP",0.0131985665280462,2040
"BEV","Luxembourg","LFP",0.0130237927228888,2041
"BEV","Luxembourg","LFP",0.0128368399555452,2042
"BEV","Luxembourg","LFP",0.0126398043831354,2043
"BEV","Luxembourg","LFP",0.0124345693461254,2044
"BEV","Luxembourg","LFP",0.0122228161650007,2045
"BEV","Luxembourg","LFP",0.0120060367513625,2046
"BEV","Luxembourg","LFP",0.0117855473791871,2047
"BEV","Luxembourg","LFP",0.0115625030320683,2048
"BEV","Luxembourg","LFP",0.0113379118399143,2049
"BEV","Luxembourg","LFP",0.0111126492231792,2050
"BEV","Luxembourg","LFP",0.0111126492231792,2051
"BEV","Luxembourg","LFP",0.0111126492231792,2052
"BEV","Luxembourg","LFP",0.0111126492231792,2053
