"Propulsion","year","ICCT_Country","chemistry","unit"
"BEV","2019","Malta","NMC 111",34.4592861006193
"BEV","2019","Malta","LMO",4
"BEV","2019","Malta","NMC 622",163.422223026635
"BEV","2019","Malta","NMC 532",67.9233100120195
"BEV","2019","Malta","NMC 811",6.19518086072657
"BEV","2019","Malta","NMC 721",0
"BEV","2019","Malta","NMCA 89:4:4:3",0
"BEV","2019","Malta","NCA",35
"BEV","2019","Mauritius","NMC 111",0.571024995894511
"BEV","2019","Mauritius","NMC 622",55.0782611843353
"BEV","2019","Mauritius","NMC 532",10.9265126133989
"BEV","2019","Mauritius","NMC 811",2.42420120637127
"BEV","2019","Mexico","NMC 111",5.96403884600933
"BEV","2019","Mexico","LMO",53
"BEV","2019","Mexico","LFP",41
"BEV","2019","Mexico","NMC 622",191.595172369724
"BEV","2019","Mexico","NMC 532",30.1213539621666
"BEV","2019","Mexico","NMC 811",25.3194348220999
"BEV","2019","Mexico","NCA",603
"BEV","2019","Moldova","NMC 622",5
"BEV","2019","Moldova","NMC 721",0
"BEV","2019","Mongolia","LFP",0
"BEV","2019","Morocco","NMC 111",0.126894443532114
"BEV","2019","Morocco","LMO",2
"BEV","2019","Morocco","NMC 622",0.90628026318562
"BEV","2019","Morocco","NMC 532",8.42811391408865
"BEV","2019","Morocco","NMC 811",0.538711379193615
"BEV","2019","Nepal","LFP",0
"BEV","2019","Nepal","NMC 622",60
"BEV","2019","Nepal","NMC 532",0
"BEV","2019","Nepal","NMC 811",0
"BEV","2019","Netherlands","NMC 111",3731.87187763746
"BEV","2019","Netherlands","LMO",123
"BEV","2019","Netherlands","LFP",5
"BEV","2019","Netherlands","NMC 622",22065.7374217992
"BEV","2019","Netherlands","NMC 532",4229.32235421255
"BEV","2019","Netherlands","NMC 811",1825.06834635078
"BEV","2019","Netherlands","NMC 721",0
"BEV","2019","Netherlands","NMCA 89:4:4:3",0
"BEV","2019","Netherlands","NCA",30911
"BEV","2019","New Zealand","NMC 111",111.441305523624
"BEV","2019","New Zealand","LMO",0
"BEV","2019","New Zealand","LFP",19
"BEV","2019","New Zealand","NMC 622",932.719809211497
"BEV","2019","New Zealand","NMC 532",20.9839869931028
